order_id,shop_id,ship_to_cust_id,ship_from_shop_id,sales_amt,delivery_fee,saler_id,coupon_id,discount_amt,post_date,post_time,customer_id,self_pick_flg,acct_1,acct_2,acct_3,description_1,description_2,description_3
110084353,323,2134477,323,105.0,,,,,2020-09-29,19:11:40,2134477,0,CNY,,,,,
110084354,188,2219211,188,160.0,,,,,2020-09-29,19:13:40,2219211,0,CNY,,,,,
110084355,352,2210704,352,515.0,,,,,2020-09-29,19:16:05,2210704,0,CNY,,,,,
110084356,479,2159376,479,190.0,,,,,2020-09-29,19:18:14,2159376,0,CNY,,,,,
110084357,626,2168174,626,200.0,,,,,2020-09-29,19:27:01,2168174,0,CNY,,,,,
110084358,352,2149599,352,345.0,,,,,2020-09-29,19:34:03,2149599,0,CNY,,,,,
110084359,188,2187660,188,375.0,,,,,2020-09-29,19:42:42,2187660,0,CNY,,,,,
110084360,155,2193955,155,160.0,,,,,2020-09-29,19:51:24,2193955,0,CNY,,,,,
110084361,188,2138595,188,125.0,,,,,2020-09-29,19:56:09,2138595,0,CNY,,,,,
110084362,352,2183369,352,345.0,,,,,2020-09-29,20:00:47,2183369,0,CNY,,,,,
110084363,352,2188143,352,750.0,,,,,2020-09-29,20:05:45,2188143,0,CNY,,,,,
110084364,188,2212966,188,290.0,,,,,2020-09-29,20:12:41,2212966,0,CNY,,,,,
110084365,188,2163711,188,115.0,,,,,2020-09-29,20:20:09,2163711,0,CNY,,,,,
110084366,323,2181994,323,390.0,,,,,2020-09-29,20:21:59,2181994,0,CNY,,,,,
110084367,479,2153706,479,115.0,,,,,2020-09-29,20:22:41,2153706,0,CNY,,,,,
110084368,155,2135044,155,360.0,,,,,2020-09-29,20:25:00,2135044,0,CNY,,,,,
110084369,155,2130613,155,115.0,,,,,2020-09-29,20:30:07,2130613,0,CNY,,,,,
110084370,188,2175431,188,115.0,,,,,2020-09-29,20:33:17,2175431,0,CNY,,,,,
110084371,323,2194952,323,250.0,,,,,2020-09-29,20:34:11,2194952,0,CNY,,,,,
110084372,155,2138578,155,77.99,,,,,2020-09-29,20:36:59,2138578,0,CNY,,,,,
110084373,352,2218755,352,645.0,,,,,2020-09-29,20:43:01,2218755,0,CNY,,,,,
110084374,479,2159126,479,200.0,,,,,2020-09-29,20:43:05,2159126,0,CNY,,,,,
110084375,155,2174021,155,375.0,,,,,2020-09-29,20:50:10,2174021,0,CNY,,,,,
110084376,188,2203355,188,790.0,,,,,2020-09-29,20:50:53,2203355,0,CNY,,,,,
110084377,188,2181976,188,190.0,,,,,2020-09-29,20:58:25,2181976,0,CNY,,,,,
110084378,155,2181501,155,125.0,,,,,2020-09-29,21:05:40,2181501,0,CNY,,,,,
110084379,188,2213001,188,200.0,,,,,2020-09-29,21:12:57,2213001,0,CNY,,,,,
110084380,188,2190588,188,685.0,,,,,2020-09-29,21:16:38,2190588,0,CNY,,,,,
110084381,352,2220127,352,290.0,,,,,2020-09-29,21:17:10,2220127,0,CNY,,,,,
110084382,155,2164891,155,305.0,,,,,2020-09-29,21:21:49,2164891,0,CNY,,,,,
110084383,155,2201415,155,412.99,,,,,2020-09-29,21:28:14,2201415,0,CNY,,,,,
110084384,479,2213130,479,185.99,,,,,2020-09-29,21:34:07,2213130,0,CNY,,,,,
110084385,626,2221267,626,480.0,,,,,2020-09-29,21:34:41,2221267,0,CNY,,,,,
110084386,323,2183538,323,615.0,,,,,2020-09-29,21:36:09,2183538,0,CNY,,,,,
110084387,155,2228619,155,125.0,,,,,2020-09-29,21:41:35,2228619,0,CNY,,,,,
110084388,155,2195584,155,765.0,,,,,2020-09-29,21:43:33,2195584,0,CNY,,,,,
110084389,479,2145046,479,525.0,,,,,2020-09-29,21:50:48,2145046,0,CNY,,,,,
110084390,188,2192571,188,189.98,,,,,2020-09-29,21:54:58,2192571,0,CNY,,,,,
110084391,352,2224408,352,84.99,,,,,2020-09-29,22:03:11,2224408,0,CNY,,,,,
110084392,479,2158756,479,580.0,,,,,2020-09-29,22:05:50,2158756,0,CNY,,,,,
110084393,479,2183802,479,115.0,,,,,2020-09-29,22:13:43,2183802,0,CNY,,,,,
110084394,323,2219019,323,160.0,,,,,2020-09-29,22:21:50,2219019,0,CNY,,,,,
110084395,155,2151477,155,454.99,,,,,2020-09-29,22:23:07,2151477,0,CNY,,,,,
110084396,155,2202361,155,250.0,,,,,2020-09-29,22:32:11,2202361,0,CNY,,,,,
110084397,323,2189182,323,580.0,,,,,2020-09-29,22:34:47,2189182,0,CNY,,,,,
110084398,155,2204523,155,300.0,,,,,2020-09-29,22:37:52,2204523,0,CNY,,,,,
110084399,479,2225533,479,360.0,,,,,2020-09-29,22:47:15,2225533,0,CNY,,,,,
110084400,352,2219862,352,780.0,,,,,2020-09-29,22:56:27,2219862,0,CNY,,,,,
110084401,188,2156131,188,200.0,,,,,2020-09-29,23:05:43,2156131,0,CNY,,,,,
110084402,352,2222591,352,497.99,,,,,2020-09-29,23:13:35,2222591,0,CNY,,,,,
110084403,352,2146966,352,100.0,,,,,2020-09-29,23:20:01,2146966,0,CNY,,,,,
110084404,479,2213021,479,290.0,,,,,2020-09-29,23:28:21,2213021,0,CNY,,,,,
110084405,352,2172014,352,169.98,,,,,2020-09-29,23:31:09,2172014,0,CNY,,,,,
110084406,188,2142842,188,540.0,,,,,2020-09-29,23:39:47,2142842,0,CNY,,,,,
110084407,479,2166700,479,415.0,,,,,2020-09-29,23:48:19,2166700,0,CNY,,,,,
110084408,626,2229695,626,410.0,,,,,2020-09-29,23:50:25,2229695,0,CNY,,,,,
110084409,479,2176239,479,525.0,,,,,2020-09-29,23:52:32,2176239,0,CNY,,,,,
110084410,155,2188830,155,260.0,,,,,2020-09-29,23:54:57,2188830,0,CNY,,,,,
110084411,479,2228995,479,230.0,,,,,2020-09-29,23:58:31,2228995,0,CNY,,,,,
110084412,626,2144068,626,250.0,,,,,2020-09-30,00:05:15,2144068,0,CNY,,,,,
110084413,626,2179081,626,270.0,,,,,2020-09-30,00:11:14,2179081,0,CNY,,,,,
110084414,155,2136679,155,105.0,,,,,2020-09-30,00:20:47,2136679,0,CNY,,,,,
110084415,323,2216146,323,190.0,,,,,2020-09-30,00:25:15,2216146,0,CNY,,,,,
110084416,323,2213121,323,115.0,,,,,2020-09-30,00:30:18,2213121,0,CNY,,,,,
110084417,479,2170536,479,105.0,,,,,2020-09-30,00:37:17,2170536,0,CNY,,,,,
110084418,626,2149522,626,690.0,,,,,2020-09-30,00:37:46,2149522,0,CNY,,,,,
110084419,323,2181451,323,369.99,,,,,2020-09-30,00:42:16,2181451,0,CNY,,,,,
110084420,626,2156682,626,515.0,,,,,2020-09-30,00:42:41,2156682,0,CNY,,,,,
110084421,626,2203509,626,115.0,,,,,2020-09-30,00:49:41,2203509,0,CNY,,,,,
110084422,352,2185616,352,615.0,,,,,2020-09-30,00:52:27,2185616,0,CNY,,,,,
110084423,188,2201056,188,437.99,,,,,2020-09-30,00:58:57,2201056,0,CNY,,,,,
110084424,479,2155710,479,462.99,,,,,2020-09-30,01:02:30,2155710,0,CNY,,,,,
110084425,479,2166275,479,200.0,,,,,2020-09-30,01:03:12,2166275,0,CNY,,,,,
110084426,323,2169140,323,425.0,,,,,2020-09-30,01:10:32,2169140,0,CNY,,,,,
110084427,188,2225422,188,460.0,,,,,2020-09-30,01:20:30,2225422,0,CNY,,,,,
110084428,352,2133596,352,250.0,,,,,2020-09-30,01:26:47,2133596,0,CNY,,,,,
110084429,479,2177889,479,905.0,,,,,2020-09-30,01:30:29,2177889,0,CNY,,,,,
110084430,155,2139402,155,115.0,,,,,2020-09-30,01:35:20,2139402,0,CNY,,,,,
110084431,479,2186441,479,260.0,,,,,2020-09-30,01:40:47,2186441,0,CNY,,,,,
110084432,155,2215256,155,240.0,,,,,2020-09-30,01:48:42,2215256,0,CNY,,,,,
110084433,352,2208488,352,125.0,,,,,2020-09-30,01:54:19,2208488,0,CNY,,,,,
110084434,352,2210387,352,115.0,,,,,2020-09-30,01:54:29,2210387,0,CNY,,,,,
110084435,626,2216857,626,870.0,,,,,2020-09-30,01:54:56,2216857,0,CNY,,,,,
110084436,155,2154073,155,120.0,,,,,2020-09-30,02:01:15,2154073,0,CNY,,,,,
110084437,479,2137149,479,664.99,,,,,2020-09-30,02:03:20,2137149,0,CNY,,,,,
110084438,626,2163176,626,290.0,,,,,2020-09-30,02:11:18,2163176,0,CNY,,,,,
110084439,479,2212022,479,640.0,,,,,2020-09-30,02:11:59,2212022,0,CNY,,,,,
110084440,323,2143091,323,125.0,,,,,2020-09-30,02:12:55,2143091,0,CNY,,,,,
110084441,188,2186071,188,170.0,,,,,2020-09-30,02:19:25,2186071,0,CNY,,,,,
110084442,155,2177026,155,170.0,,,,,2020-09-30,02:20:38,2177026,0,CNY,,,,,
110084443,479,2227153,479,220.0,,,,,2020-09-30,02:27:35,2227153,0,CNY,,,,,
110084444,155,2138595,155,655.0,,,,,2020-09-30,02:32:59,2138595,0,CNY,,,,,
110084445,352,2215571,352,240.0,,,,,2020-09-30,02:33:49,2215571,0,CNY,,,,,
110084446,323,2163558,323,105.0,,,,,2020-09-30,02:35:50,2163558,0,CNY,,,,,
110084447,155,2147338,155,165.0,,,,,2020-09-30,02:45:43,2147338,0,CNY,,,,,
110084448,188,2206127,188,275.0,,,,,2020-09-30,02:45:48,2206127,0,CNY,,,,,
110084449,155,2133005,155,115.0,,,,,2020-09-30,02:54:04,2133005,0,CNY,,,,,
110084450,479,2195601,479,990.0,,,,,2020-09-30,02:58:51,2195601,0,CNY,,,,,
110084451,323,2140529,323,125.0,,,,,2020-09-30,03:06:36,2140529,0,CNY,,,,,
110084452,626,2192421,626,635.0,,,,,2020-09-30,03:12:36,2192421,0,CNY,,,,,
110084453,155,2163945,155,115.0,,,,,2020-09-30,03:19:48,2163945,0,CNY,,,,,
110084454,188,2138539,188,170.0,,,,,2020-09-30,03:23:21,2138539,0,CNY,,,,,
110084455,188,2216850,188,250.0,,,,,2020-09-30,03:23:55,2216850,0,CNY,,,,,
110084456,155,2173305,155,125.0,,,,,2020-09-30,03:32:20,2173305,0,CNY,,,,,
110084457,188,2169617,188,165.0,,,,,2020-09-30,03:37:31,2169617,0,CNY,,,,,
110084458,626,2230269,626,290.0,,,,,2020-09-30,03:44:51,2230269,0,CNY,,,,,
110084459,155,2165900,155,625.0,,,,,2020-09-30,03:45:40,2165900,0,CNY,,,,,
110084460,479,2182913,479,570.0,,,,,2020-09-30,03:51:37,2182913,0,CNY,,,,,
110084461,479,2185719,479,115.0,,,,,2020-09-30,03:56:02,2185719,0,CNY,,,,,
110084462,626,2149653,626,385.0,,,,,2020-09-30,04:03:58,2149653,0,CNY,,,,,
110084463,479,2169751,479,115.0,,,,,2020-09-30,04:08:32,2169751,0,CNY,,,,,
110084464,626,2132499,626,250.0,,,,,2020-09-30,04:17:01,2132499,0,CNY,,,,,
110084465,188,2178532,188,690.0,,,,,2020-09-30,04:21:31,2178532,0,CNY,,,,,
110084466,188,2227009,188,595.0,,,,,2020-09-30,04:28:11,2227009,0,CNY,,,,,
110084467,479,2184449,479,305.0,,,,,2020-09-30,04:38:05,2184449,0,CNY,,,,,
110084468,626,2216573,626,940.0,,,,,2020-09-30,04:43:28,2216573,0,CNY,,,,,
110084469,155,2204588,155,125.0,,,,,2020-09-30,04:49:25,2204588,0,CNY,,,,,
110084470,626,2188869,626,860.0,,,,,2020-09-30,04:59:18,2188869,0,CNY,,,,,
110084471,155,2228124,155,804.99,,,,,2020-09-30,05:07:32,2228124,0,CNY,,,,,
110084472,188,2164268,188,500.0,,,,,2020-09-30,05:14:15,2164268,0,CNY,,,,,
110084473,479,2194460,479,575.0,,,,,2020-09-30,05:22:42,2194460,0,CNY,,,,,
110084474,479,2149710,479,675.0,,,,,2020-09-30,05:28:05,2149710,0,CNY,,,,,
110084475,323,2208191,323,200.0,,,,,2020-09-30,05:31:47,2208191,0,CNY,,,,,
110084476,352,2139852,352,340.0,,,,,2020-09-30,05:39:09,2139852,0,CNY,,,,,
110084477,626,2217818,626,125.0,,,,,2020-09-30,05:47:48,2217818,0,CNY,,,,,
110084478,352,2146373,352,780.0,,,,,2020-09-30,05:54:30,2146373,0,CNY,,,,,
110084479,626,2162755,626,290.0,,,,,2020-09-30,06:00:10,2162755,0,CNY,,,,,
110084480,626,2175092,626,270.0,,,,,2020-09-30,06:07:16,2175092,0,CNY,,,,,
110084481,626,2216251,626,455.0,,,,,2020-09-30,06:15:26,2216251,0,CNY,,,,,
110084482,352,2138983,352,260.0,,,,,2020-09-30,06:24:46,2138983,0,CNY,,,,,
110084483,626,2221725,626,115.0,,,,,2020-09-30,06:28:42,2221725,0,CNY,,,,,
110084484,155,2189516,155,105.0,,,,,2020-09-30,06:31:55,2189516,0,CNY,,,,,
110084485,479,2208858,479,260.0,,,,,2020-09-30,06:34:13,2208858,0,CNY,,,,,
110084486,323,2201249,323,480.0,,,,,2020-09-30,06:37:21,2201249,0,CNY,,,,,
110084487,479,2198898,479,540.0,,,,,2020-09-30,06:42:07,2198898,0,CNY,,,,,
110084488,479,2221984,479,260.0,,,,,2020-09-30,06:42:11,2221984,0,CNY,,,,,
110084489,626,2202770,626,840.0,,,,,2020-09-30,06:42:31,2202770,0,CNY,,,,,
110084490,352,2143679,352,100.0,,,,,2020-09-30,06:52:01,2143679,0,CNY,,,,,
110084491,352,2217468,352,160.0,,,,,2020-09-30,06:54:16,2217468,0,CNY,,,,,
110084492,626,2130957,626,115.0,,,,,2020-09-30,06:58:10,2130957,0,CNY,,,,,
110084493,352,2221718,352,610.0,,,,,2020-09-30,07:03:39,2221718,0,CNY,,,,,
110084494,352,2154467,352,260.0,,,,,2020-09-30,07:06:53,2154467,0,CNY,,,,,
110084495,479,2191601,479,665.0,,,,,2020-09-30,07:10:14,2191601,0,CNY,,,,,
110084496,352,2186978,352,445.0,,,,,2020-09-30,07:19:37,2186978,0,CNY,,,,,
110084497,479,2191705,479,115.0,,,,,2020-09-30,07:21:26,2191705,0,CNY,,,,,
110084498,352,2222066,352,260.0,,,,,2020-09-30,07:30:55,2222066,0,CNY,,,,,
110084499,323,2175332,323,115.0,,,,,2020-09-30,07:32:51,2175332,0,CNY,,,,,
110084500,626,2167772,626,210.0,,,,,2020-09-30,07:34:02,2167772,0,CNY,,,,,
110084501,188,2162780,188,77.99,,,,,2020-09-30,07:35:25,2162780,0,CNY,,,,,
110084502,155,2213595,155,260.0,,,,,2020-09-30,07:35:53,2213595,0,CNY,,,,,
110084503,188,2139793,188,200.0,,,,,2020-09-30,07:38:45,2139793,0,CNY,,,,,
110084504,155,2205288,155,600.0,,,,,2020-09-30,07:48:29,2205288,0,CNY,,,,,
110084505,323,2153302,323,125.0,,,,,2020-09-30,07:55:37,2153302,0,CNY,,,,,
110084506,323,2134619,323,105.0,,,,,2020-09-30,08:04:10,2134619,0,CNY,,,,,
110084507,323,2165357,323,405.0,,,,,2020-09-30,08:13:32,2165357,0,CNY,,,,,
110084508,155,2133761,155,105.0,,,,,2020-09-30,08:18:29,2133761,0,CNY,,,,,
110084509,479,2203478,479,360.0,,,,,2020-09-30,08:20:41,2203478,0,CNY,,,,,
110084510,323,2212502,323,580.0,,,,,2020-09-30,08:29:49,2212502,0,CNY,,,,,
110084511,155,2220236,155,72.99,,,,,2020-09-30,08:32:04,2220236,0,CNY,,,,,
110084512,352,2162519,352,72.99,,,,,2020-09-30,08:38:58,2162519,0,CNY,,,,,
110084513,479,2132827,479,170.0,,,,,2020-09-30,08:41:31,2132827,0,CNY,,,,,
110084514,626,2167603,626,220.0,,,,,2020-09-30,08:49:45,2167603,0,CNY,,,,,
110084515,323,2227483,323,445.0,,,,,2020-09-30,08:54:59,2227483,0,CNY,,,,,
110084516,188,2184276,188,365.0,,,,,2020-09-30,09:00:11,2184276,0,CNY,,,,,
110084517,323,2139970,323,190.0,,,,,2020-09-30,09:03:08,2139970,0,CNY,,,,,
110084518,155,2174362,155,220.0,,,,,2020-09-30,09:09:14,2174362,0,CNY,,,,,
110084519,626,2182624,626,105.0,,,,,2020-09-30,09:17:36,2182624,0,CNY,,,,,
110084520,352,2134078,352,230.0,,,,,2020-09-30,09:18:57,2134078,0,CNY,,,,,
110084521,323,2180782,323,940.0,,,,,2020-09-30,09:21:48,2180782,0,CNY,,,,,
110084522,323,2166024,323,330.0,,,,,2020-09-30,09:21:49,2166024,0,CNY,,,,,
110084523,626,2139350,626,260.0,,,,,2020-09-30,09:22:12,2139350,0,CNY,,,,,
110084524,352,2206859,352,660.0,,,,,2020-09-30,09:23:16,2206859,0,CNY,,,,,
110084525,155,2155548,155,805.0,,,,,2020-09-30,09:27:20,2155548,0,CNY,,,,,
110084526,188,2227801,188,250.0,,,,,2020-09-30,09:32:48,2227801,0,CNY,,,,,
110084527,188,2211082,188,320.0,,,,,2020-09-30,09:37:59,2211082,0,CNY,,,,,
110084528,626,2139275,626,170.0,,,,,2020-09-30,09:47:43,2139275,0,CNY,,,,,
110084529,155,2137761,155,580.0,,,,,2020-09-30,09:52:14,2137761,0,CNY,,,,,
110084530,188,2148631,188,260.0,,,,,2020-09-30,09:55:52,2148631,0,CNY,,,,,
110084531,352,2136389,352,110.0,,,,,2020-09-30,10:03:10,2136389,0,CNY,,,,,
110084532,626,2146918,626,290.0,,,,,2020-09-30,10:05:03,2146918,0,CNY,,,,,
110084533,352,2139479,352,100.0,,,,,2020-09-30,10:10:08,2139479,0,CNY,,,,,
110084534,479,2136545,479,240.0,,,,,2020-09-30,10:19:27,2136545,0,CNY,,,,,
110084535,352,2165793,352,365.0,,,,,2020-09-30,10:29:15,2165793,0,CNY,,,,,
110084536,479,2168055,479,240.0,,,,,2020-09-30,10:38:21,2168055,0,CNY,,,,,
110084537,479,2209130,479,1010.0,,,,,2020-09-30,10:40:41,2209130,0,CNY,,,,,
110084538,323,2186347,323,115.0,,,,,2020-09-30,10:43:10,2186347,0,CNY,,,,,
110084539,352,2155177,352,260.0,,,,,2020-09-30,10:50:45,2155177,0,CNY,,,,,
110084540,352,2207930,352,315.0,,,,,2020-09-30,10:53:27,2207930,0,CNY,,,,,
110084541,155,2132742,155,147.99,,,,,2020-09-30,10:56:12,2132742,0,CNY,,,,,
110084542,479,2221338,479,125.0,,,,,2020-09-30,10:56:12,2221338,0,CNY,,,,,
110084543,155,2199974,155,150.0,,,,,2020-09-30,10:59:37,2199974,0,CNY,,,,,
110084544,352,2166582,352,290.0,,,,,2020-09-30,11:02:50,2166582,0,CNY,,,,,
110084545,626,2173415,626,712.99,,,,,2020-09-30,11:09:49,2173415,0,CNY,,,,,
110084546,188,2150080,188,125.0,,,,,2020-09-30,11:18:47,2150080,0,CNY,,,,,
110084547,323,2177882,323,260.0,,,,,2020-09-30,11:23:40,2177882,0,CNY,,,,,
110084548,155,2189117,155,390.0,,,,,2020-09-30,11:27:14,2189117,0,CNY,,,,,
110084549,479,2165068,479,595.0,,,,,2020-09-30,11:27:15,2165068,0,CNY,,,,,
110084550,479,2180190,479,232.99,,,,,2020-09-30,11:30:20,2180190,0,CNY,,,,,
110084551,479,2191741,479,202.99,,,,,2020-09-30,11:36:53,2191741,0,CNY,,,,,
110084552,188,2224705,188,220.0,,,,,2020-09-30,11:40:43,2224705,0,CNY,,,,,
110084553,479,2191188,479,645.0,,,,,2020-09-30,11:49:49,2191188,0,CNY,,,,,
110084554,479,2222402,479,105.0,,,,,2020-09-30,11:58:21,2222402,0,CNY,,,,,
110084555,188,2224643,188,100.0,,,,,2020-09-30,12:04:59,2224643,0,CNY,,,,,
110084556,352,2191284,352,170.0,,,,,2020-09-30,12:07:35,2191284,0,CNY,,,,,
110084557,352,2155389,352,315.0,,,,,2020-09-30,12:13:11,2155389,0,CNY,,,,,
110084558,626,2150144,626,645.0,,,,,2020-09-30,12:20:56,2150144,0,CNY,,,,,
110084559,626,2135964,626,105.0,,,,,2020-09-30,12:21:30,2135964,0,CNY,,,,,
110084560,323,2151474,323,480.0,,,,,2020-09-30,12:24:51,2151474,0,CNY,,,,,
110084561,155,2218276,155,705.0,,,,,2020-09-30,12:33:56,2218276,0,CNY,,,,,
110084562,479,2183343,479,560.0,,,,,2020-09-30,12:40:12,2183343,0,CNY,,,,,
110084563,479,2209004,479,190.0,,,,,2020-09-30,12:44:07,2209004,0,CNY,,,,,
110084564,352,2190373,352,170.0,,,,,2020-09-30,12:45:23,2190373,0,CNY,,,,,
110084565,479,2163436,479,170.0,,,,,2020-09-30,12:54:30,2163436,0,CNY,,,,,
110084566,188,2220238,188,995.0,,,,,2020-09-30,12:56:54,2220238,0,CNY,,,,,
110084567,352,2218048,352,270.0,,,,,2020-09-30,13:02:10,2218048,0,CNY,,,,,
110084568,352,2180071,352,345.0,,,,,2020-09-30,13:04:27,2180071,0,CNY,,,,,
110084569,352,2137777,352,480.0,,,,,2020-09-30,13:07:54,2137777,0,CNY,,,,,
110084570,188,2163353,188,115.0,,,,,2020-09-30,13:08:13,2163353,0,CNY,,,,,
110084571,323,2142952,323,430.0,,,,,2020-09-30,13:13:49,2142952,0,CNY,,,,,
110084572,479,2163888,479,315.0,,,,,2020-09-30,13:15:26,2163888,0,CNY,,,,,
110084573,155,2162703,155,100.0,,,,,2020-09-30,13:20:08,2162703,0,CNY,,,,,
110084574,479,2212151,479,260.0,,,,,2020-09-30,13:22:52,2212151,0,CNY,,,,,
110084575,188,2215910,188,105.0,,,,,2020-09-30,13:31:42,2215910,0,CNY,,,,,
110084576,479,2196583,479,330.0,,,,,2020-09-30,13:35:02,2196583,0,CNY,,,,,
110084577,626,2219658,626,435.0,,,,,2020-09-30,13:35:33,2219658,0,CNY,,,,,
110084578,323,2223665,323,320.0,,,,,2020-09-30,13:35:36,2223665,0,CNY,,,,,
110084579,479,2172730,479,115.0,,,,,2020-09-30,13:39:49,2172730,0,CNY,,,,,
110084580,479,2211043,479,1145.0,,,,,2020-09-30,13:41:59,2211043,0,CNY,,,,,
110084581,626,2145013,626,279.99,,,,,2020-09-30,13:47:02,2145013,0,CNY,,,,,
110084582,352,2165827,352,125.0,,,,,2020-09-30,13:56:18,2165827,0,CNY,,,,,
110084583,479,2143874,479,170.0,,,,,2020-09-30,14:04:45,2143874,0,CNY,,,,,
110084584,352,2203573,352,115.0,,,,,2020-09-30,14:11:13,2203573,0,CNY,,,,,
110084585,352,2154060,352,405.0,,,,,2020-09-30,14:12:41,2154060,0,CNY,,,,,
110084586,626,2160970,626,640.0,,,,,2020-09-30,14:20:55,2160970,0,CNY,,,,,
110084587,352,2147074,352,320.0,,,,,2020-09-30,14:30:37,2147074,0,CNY,,,,,
110084588,626,2143600,626,170.0,,,,,2020-09-30,14:38:42,2143600,0,CNY,,,,,
110084589,323,2185773,323,210.0,,,,,2020-09-30,14:44:05,2185773,0,CNY,,,,,
110084590,626,2168931,626,115.0,,,,,2020-09-30,14:49:37,2168931,0,CNY,,,,,
110084591,323,2145113,323,160.0,,,,,2020-09-30,14:52:41,2145113,0,CNY,,,,,
110084592,626,2164742,626,320.0,,,,,2020-09-30,15:02:07,2164742,0,CNY,,,,,
110084593,155,2162730,155,320.0,,,,,2020-09-30,15:02:26,2162730,0,CNY,,,,,
110084594,155,2175919,155,750.0,,,,,2020-09-30,15:06:45,2175919,0,CNY,,,,,
110084595,323,2221752,323,125.0,,,,,2020-09-30,15:13:09,2221752,0,CNY,,,,,
110084596,323,2200539,323,930.0,,,,,2020-09-30,15:17:42,2200539,0,CNY,,,,,
110084597,479,2169060,479,260.0,,,,,2020-09-30,15:27:29,2169060,0,CNY,,,,,
110084598,626,2184882,626,375.0,,,,,2020-09-30,15:29:45,2184882,0,CNY,,,,,
110084599,479,2183343,479,515.0,,,,,2020-09-30,15:31:09,2183343,0,CNY,,,,,
110084600,626,2193228,626,290.0,,,,,2020-09-30,15:31:46,2193228,0,CNY,,,,,
110084601,479,2228913,479,125.0,,,,,2020-09-30,15:37:48,2228913,0,CNY,,,,,
110084602,352,2166687,352,620.0,,,,,2020-09-30,15:40:24,2166687,0,CNY,,,,,
110084603,479,2184675,479,645.0,,,,,2020-09-30,15:44:43,2184675,0,CNY,,,,,
110084604,323,2217269,323,240.0,,,,,2020-09-30,15:54:13,2217269,0,CNY,,,,,
110084605,188,2219660,188,1315.0,,,,,2020-09-30,15:59:28,2219660,0,CNY,,,,,
110084606,479,2228815,479,250.0,,,,,2020-09-30,16:08:31,2228815,0,CNY,,,,,
110084607,323,2190082,323,125.0,,,,,2020-09-30,16:12:37,2190082,0,CNY,,,,,
110084608,626,2145143,626,460.0,,,,,2020-09-30,16:12:57,2145143,0,CNY,,,,,
110084609,626,2182303,626,420.0,,,,,2020-09-30,16:13:16,2182303,0,CNY,,,,,
110084610,626,2192809,626,710.0,,,,,2020-09-30,16:14:00,2192809,0,CNY,,,,,
110084611,188,2198791,188,115.0,,,,,2020-09-30,16:22:35,2198791,0,CNY,,,,,
110084612,352,2185943,352,190.0,,,,,2020-09-30,16:29:23,2185943,0,CNY,,,,,
110084613,352,2136921,352,360.0,,,,,2020-09-30,16:30:25,2136921,0,CNY,,,,,
110084614,188,2203368,188,1050.0,,,,,2020-09-30,16:39:29,2203368,0,CNY,,,,,
110084615,479,2179406,479,409.98,,,,,2020-09-30,16:43:29,2179406,0,CNY,,,,,
110084616,155,2157777,155,435.0,,,,,2020-09-30,16:52:02,2157777,0,CNY,,,,,
110084617,352,2230279,352,115.0,,,,,2020-09-30,16:58:37,2230279,0,CNY,,,,,
110084618,155,2168298,155,200.0,,,,,2020-09-30,17:07:08,2168298,0,CNY,,,,,
110084619,626,2131550,626,520.0,,,,,2020-09-30,17:12:43,2131550,0,CNY,,,,,
110084620,155,2137166,155,170.0,,,,,2020-09-30,17:22:04,2137166,0,CNY,,,,,
110084621,323,2208565,323,160.0,,,,,2020-09-30,17:28:37,2208565,0,CNY,,,,,
110084622,323,2147244,323,490.0,,,,,2020-09-30,17:33:34,2147244,0,CNY,,,,,
110084623,352,2152323,352,125.0,,,,,2020-09-30,17:39:34,2152323,0,CNY,,,,,
110084624,323,2167968,323,125.0,,,,,2020-09-30,17:48:37,2167968,0,CNY,,,,,
110084625,352,2155819,352,645.0,,,,,2020-09-30,17:51:08,2155819,0,CNY,,,,,
110084626,352,2197353,352,931.98,,,,,2020-09-30,17:55:52,2197353,0,CNY,,,,,
110084627,323,2177675,323,1005.0,,,,,2020-09-30,18:01:57,2177675,0,CNY,,,,,
110084628,323,2136457,323,160.0,,,,,2020-09-30,18:04:35,2136457,0,CNY,,,,,
110084629,323,2194673,323,115.0,,,,,2020-09-30,18:12:45,2194673,0,CNY,,,,,
110084630,352,2228176,352,169.98,,,,,2020-09-30,18:21:39,2228176,0,CNY,,,,,
110084631,352,2196117,352,605.98,,,,,2020-09-30,18:31:12,2196117,0,CNY,,,,,
110084632,352,2211024,352,105.0,,,,,2020-09-30,18:39:16,2211024,0,CNY,,,,,
110084633,352,2157950,352,115.0,,,,,2020-09-30,18:44:13,2157950,0,CNY,,,,,
110084634,352,2212347,352,100.0,,,,,2020-09-30,18:47:00,2212347,0,CNY,,,,,
110084635,188,2154513,188,290.0,,,,,2020-09-30,18:48:36,2154513,0,CNY,,,,,
110084636,626,2204401,626,230.0,,,,,2020-09-30,18:57:58,2204401,0,CNY,,,,,
110084637,352,2133863,352,635.0,,,,,2020-09-30,19:07:22,2133863,0,CNY,,,,,
110084638,626,2159002,626,270.0,,,,,2020-09-30,19:13:15,2159002,0,CNY,,,,,
110084639,626,2168681,626,105.0,,,,,2020-09-30,19:15:06,2168681,0,CNY,,,,,
110084640,626,2214122,626,270.0,,,,,2020-09-30,19:18:25,2214122,0,CNY,,,,,
110084641,352,2219703,352,230.0,,,,,2020-09-30,19:19:40,2219703,0,CNY,,,,,
